Id,NightDuration,Weather,NewYear,Holliday,Sunday,Saturday,CovidCases,Target
2207,1047,-11.686,0.0,0.0,0,0,0.0,-1.0
2208,1049,-11.615,0.0,0.0,0,0,0.0,-1.0
2209,1050,-11.986,0.0,0.0,0,0,0.0,-1.0
2210,1050,-13.162,0.0,0.0,0,0,0.0,-1.0
2211,1051,-14.542,0.0,0.0,0,0,0.0,-1.0
2212,1052,-16.588,0.0,0.0,0,1,0.0,-1.0
2213,1052,-17.479,0.0,0.0,1,0,0.0,-1.0
2214,1052,-17.527,0.0,0.0,0,0,0.0,-1.0
2215,1052,-14.738,0.0,0.0,0,0,0.0,-1.0
2216,1052,-14.066,0.0,0.0,0,0,0.0,-1.0
2217,1052,-14.578,0.0,0.0,0,0,0.0,-1.0
2218,1052,-13.766,0.0,0.0,0,0,0.0,-1.0
2219,1051,-13.967,0.0,0.0,0,1,0.0,-1.0
2220,1050,-12.734,0.0,0.0,1,0,0.0,-1.0
2221,1050,-10.078,0.0,0.0,0,0,0.0,-1.0
2222,1049,-10.482,0.0,0.0,0,0,0.0,-1.0
2223,1047,-11.993,0.0,0.0,0,0,0.0,-1.0
2224,1046,-12.997,0.0,0.0,0,0,0.0,-1.0
2225,1044,-13.145,1.0,0.0,0,0,0.0,-1.0
2226,1043,-15.899,1.0,0.0,0,1,0.0,-1.0
2227,1041,-17.064,1.0,0.0,1,0,0.0,-1.0
2228,1039,-15.441,1.0,0.0,0,0,0.0,-1.0
2229,1037,-14.995,1.0,0.0,0,0,0.0,-1.0
2230,1034,-13.687,1.0,0.0,0,0,0.0,-1.0
2231,1033,-15.011,1.0,0.0,0,0,0.0,-1.0
2232,1030,-16.633,1.0,0.0,0,0,0.0,-1.0
2233,1027,-15.923,1.0,0.0,0,1,0.0,-1.0
2234,1025,-14.928,0.0,0.0,1,0,0.0,-1.0
2235,1022,-13.858,0.0,0.0,0,0,0.0,-1.0
2236,1019,-13.277,0.0,0.0,0,0,0.0,-1.0
2237,1016,-11.74,0.0,0.0,0,0,0.0,-1.0
2238,1013,-10.336,0.0,0.0,0,0,0.0,-1.0
2239,1009,-10.874,0.0,0.0,0,0,0.0,-1.0
2240,1006,-12.241,0.0,0.0,0,1,0.0,-1.0
2241,1003,-14.169,0.0,0.0,1,0,0.0,-1.0
2242,999,-14.857,0.0,0.0,0,0,0.0,-1.0
2243,996,-14.791,0.0,0.0,0,0,0.0,-1.0
2244,992,-15.184,0.0,0.0,0,0,0.0,-1.0
2245,989,-14.67,0.0,0.0,0,0,0.0,-1.0
2246,984,-15.182,0.0,0.0,0,0,0.0,-1.0
2247,980,-17.776,0.0,0.0,0,1,0.0,-1.0
2248,977,-18.782,0.0,0.0,1,0,0.0,-1.0
2249,973,-18.598,0.0,0.0,0,0,0.0,-1.0
2250,968,-17.692,0.0,0.0,0,0,0.0,-1.0
2251,964,-17.615,0.0,0.0,0,0,0.0,-1.0
2252,960,-17.777,0.0,0.0,0,0,0.0,-1.0
2253,955,-17.865,0.0,0.0,0,0,0.0,-1.0
2254,951,-16.725,0.0,0.0,0,1,0.0,-1.0
2255,947,-16.496,0.0,0.0,1,0,0.0,-1.0
2256,942,-16.356,0.0,0.0,0,0,0.0,-1.0
2257,938,-14.725,0.0,0.0,0,0,0.0,-1.0
2258,934,-13.932,0.0,0.0,0,0,0.0,-1.0
2259,929,-12.412,0.0,0.0,0,0,0.0,-1.0
2260,925,-12.619,0.0,0.0,0,0,0.0,-1.0
2261,919,-13.443,0.0,0.0,0,1,0.0,-1.0
2262,915,-15.198,0.0,0.0,1,0,0.0,-1.0
2263,911,-15.454,0.0,0.0,0,0,0.0,-1.0
2264,905,-16.705,0.0,0.0,0,0,0.0,-1.0
2265,901,-14.42,0.0,0.0,0,0,0.0,-1.0
2266,896,-13.005,0.0,0.0,0,0,0.0,-1.0
2267,891,-13.074,0.0,0.0,0,0,0.0,-1.0
2268,887,-12.91,0.0,0.0,0,1,0.0,-1.0
2269,881,-12.749,0.0,0.0,1,0,0.0,-1.0
2270,877,-12.294,0.0,0.0,0,0,0.0,-1.0
2271,872,-12.875,0.0,0.0,0,0,0.0,-1.0
2272,867,-13.27,0.0,0.0,0,0,0.0,-1.0
2273,862,-12.608,0.0,0.0,0,0,0.0,-1.0
2274,857,-11.888,0.0,0.0,0,0,0.0,-1.0
2275,852,-12.518,0.0,0.0,0,1,0.0,-1.0
2276,847,-11.919,0.0,0.0,1,0,0.0,-1.0
2277,842,-11.607,0.0,0.0,0,0,0.0,-1.0
2278,838,-11.106,0.0,0.0,0,0,0.0,-1.0
2279,832,-9.798,0.0,0.0,0,0,0.0,-1.0
2280,827,-9.697,0.0,0.0,0,0,0.0,-1.0
2281,823,-8.415,0.0,0.0,0,0,0.0,-1.0
2282,817,-8.313,0.0,0.0,0,1,0.0,-1.0
2283,812,-10.0,0.0,0.0,1,0,0.0,-1.0
2284,808,-9.022,0.0,0.0,0,0,0.0,-1.0
2285,802,-7.246,0.0,0.0,0,0,0.0,-1.0
2286,797,-7.913,0.0,0.0,0,0,0.0,-1.0
2287,792,-8.671,0.0,0.0,0,0,0.0,-1.0
2288,787,-8.555,0.0,0.0,0,0,0.0,-1.0
2289,782,-8.038,0.0,0.0,0,1,0.0,-1.0
2290,777,-8.014,0.0,0.0,1,0,0.0,-1.0
2291,772,-8.517,0.0,0.0,0,0,0.0,-1.0
2292,767,-7.335,0.0,0.0,0,0,0.0,-1.0
2293,762,-5.719,0.0,0.0,0,0,0.0,-1.0
2294,757,-5.611,0.0,0.0,0,0,0.0,-1.0
2295,751,-5.321,0.0,0.0,0,0,0.0,-1.0
2296,746,-4.654,0.0,0.0,0,1,0.0,-1.0
2297,742,-4.744,0.0,0.0,1,0,0.0,-1.0
2298,737,-5.201,0.0,0.0,0,0,0.0,-1.0
2299,731,-4.038,0.0,0.0,0,0,0.0,-1.0
2300,726,-3.538,0.0,0.0,0,0,0.0,-1.0
2301,721,-3.558,0.0,0.0,0,0,0.0,-1.0
2302,717,-4.097,0.0,0.0,0,0,0.0,-1.0
2303,711,-3.323,0.0,0.0,0,1,0.0,-1.0
2304,706,-3.191,0.0,0.0,1,0,0.0,-1.0
2305,701,-3.48,0.0,0.0,0,0,0.0,-1.0
2306,696,-4.049,0.0,0.0,0,0,0.0,-1.0
2307,691,-4.124,0.0,0.0,0,0,0.0,-1.0
2308,686,-2.042,0.0,0.0,0,0,0.0,-1.0
2309,681,-2.249,0.0,0.0,0,0,0.0,-1.0
2310,676,-3.669,0.0,0.0,0,1,0.0,-1.0
2311,671,-3.704,0.0,0.0,1,0,0.0,-1.0
2312,665,-3.134,0.0,0.0,0,0,0.0,-1.0
2313,660,-3.123,0.0,0.0,0,0,0.0,-1.0
2314,656,-2.175,0.0,0.0,0,0,0.0,-1.0
2315,651,-1.1,0.0,0.0,0,0,0.0,-1.0
2316,645,-0.349,0.0,0.0,0,0,0.0,-1.0
2317,640,0.13,0.0,0.0,0,1,0.0,-1.0
2318,635,1.053,0.0,0.0,1,0,0.0,-1.0
2319,631,1.971,0.0,0.0,0,0,0.0,-1.0
2320,626,2.782,0.0,0.0,0,0,0.0,-1.0
2321,620,3.028,0.0,0.0,0,0,0.0,-1.0
2322,615,2.584,0.0,0.0,0,0,0.0,-1.0
2323,610,2.712,0.0,0.0,0,0,0.0,-1.0
2324,606,3.161,0.0,0.0,0,1,0.0,-1.0
2325,600,4.816,0.0,0.0,1,0,0.0,-1.0
2326,595,4.582,0.0,0.0,0,0,0.0,-1.0
2327,590,3.258,0.0,0.0,0,0,0.0,-1.0
2328,586,3.418,0.0,0.0,0,0,0.0,-1.0
2329,581,4.842,0.0,0.0,0,0,0.0,-1.0
2330,575,4.731,0.0,0.0,0,0,0.0,-1.0
2331,570,4.805,0.0,0.0,0,1,0.0,-1.0
2332,566,5.547,0.0,0.0,1,0,0.0,-1.0
2333,561,6.515,0.0,0.0,0,0,0.0,-1.0
2334,555,6.57,0.0,0.0,0,0,0.0,-1.0
2335,551,5.507,0.0,0.0,0,0,0.0,-1.0
2336,546,5.964,0.0,0.0,0,0,0.0,-1.0
2337,541,6.511,0.0,0.0,0,0,0.0,-1.0
2338,536,5.043,0.0,0.0,0,1,0.0,-1.0
2339,531,5.012,0.0,0.0,1,0,0.0,-1.0
2340,527,4.871,0.0,0.0,0,0,0.0,-1.0
2341,522,6.068,0.0,0.0,0,0,0.0,-1.0
2342,517,7.559,0.0,0.0,0,0,0.0,-1.0
2343,512,7.1,0.0,0.0,0,0,0.0,-1.0
2344,508,6.502,0.0,0.0,0,0,0.0,-1.0
2345,503,7.944,0.0,0.0,0,1,0.0,-1.0
2346,498,8.351,0.0,0.0,1,0,0.0,-1.0
2347,493,8.659,0.0,0.0,0,0,0.0,-1.0
2348,489,8.995,0.0,0.0,0,0,0.0,-1.0
2349,484,8.443,0.0,0.0,0,0,0.0,-1.0
2350,480,9.919,0.0,0.0,0,0,0.0,-1.0
2351,475,9.449,0.0,0.0,0,0,0.0,-1.0
2352,470,9.45,0.0,0.0,0,1,0.0,-1.0
2353,466,10.066,0.0,0.0,1,0,0.0,-1.0
2354,462,11.458,0.0,0.0,0,0,0.0,-1.0
2355,457,11.957,0.0,0.0,0,0,0.0,-1.0
2356,452,11.68,0.0,0.0,0,0,0.0,-1.0
2357,448,12.169,0.0,0.0,0,0,0.0,-1.0
2358,444,12.315,0.0,0.0,0,0,0.0,-1.0
2359,440,11.159,0.0,0.0,0,1,0.0,-1.0
2360,436,10.009,0.0,0.0,1,0,0.0,-1.0
2361,432,10.452,0.0,0.0,0,0,0.0,-1.0
2362,428,10.598,0.0,0.0,0,0,0.0,-1.0
2363,424,11.303,0.0,0.0,0,0,0.0,-1.0
2364,420,13.062,0.0,0.0,0,0,0.0,-1.0
2365,416,12.883,0.0,0.0,0,0,0.0,-1.0
2366,412,13.308,0.0,0.0,0,1,0.0,-1.0
2367,408,13.905,0.0,0.0,1,0,0.0,-1.0
2368,405,12.978,0.0,0.0,0,0,0.0,-1.0
2369,401,12.83,0.0,0.0,0,0,0.0,-1.0
2370,397,13.573,0.0,0.0,0,0,0.0,-1.0
2371,395,14.703,0.0,0.0,0,0,0.0,-1.0
2372,391,14.125,0.0,0.0,0,0,0.0,-1.0
2373,388,13.363,0.0,0.0,0,1,0.0,-1.0
2374,385,14.272,0.0,0.0,1,0,0.0,-1.0
2375,382,14.569,0.0,0.0,0,0,0.0,-1.0
2376,379,13.943,0.0,0.0,0,0,0.0,-1.0
2377,377,14.675,0.0,0.0,0,0,0.0,-1.0
2378,373,14.2455555556,0.0,0.0,0,0,0.0,-1.0
2379,371,15.104,0.0,0.0,0,0,0.0,-1.0
2380,369,15.591,0.0,0.0,0,1,0.0,-1.0
2381,366,15.422,0.0,0.0,1,0,0.0,-1.0
2382,364,14.975,0.0,0.0,0,0,0.0,-1.0
2383,363,15.104,0.0,0.0,0,0,0.0,-1.0
2384,361,16.27,0.0,0.0,0,0,0.0,-1.0
2385,359,16.729,0.0,0.0,0,0,0.0,-1.0
2386,357,16.316,0.0,0.0,0,0,0.0,-1.0
2387,356,16.052,0.0,0.0,0,1,0.0,-1.0
2388,355,15.434,0.0,0.0,1,0,0.0,-1.0
2389,353,15.463,0.0,0.0,0,0,0.0,-1.0
2390,352,16.299,0.0,0.0,0,0,0.0,-1.0
2391,351,16.936,0.0,0.0,0,0,0.0,-1.0
2392,350,17.111,0.0,0.0,0,0,0.0,-1.0
2393,349,17.288,0.0,0.0,0,0,0.0,-1.0
2394,349,17.579,0.0,0.0,0,1,0.0,-1.0
2395,348,18.072,0.0,0.0,1,0,0.0,-1.0
2396,349,18.777,0.0,0.0,0,0,0.0,-1.0
2397,349,19.1018181818,0.0,0.0,0,0,0.0,-1.0
2398,349,19.91,0.0,0.0,0,0,0.0,-1.0
2399,349,19.8563636364,0.0,0.0,0,0,0.0,-1.0
2400,350,18.7590909091,0.0,0.0,0,0,0.0,-1.0
2401,350,17.8781818182,0.0,0.0,0,1,0.0,-1.0
2402,351,18.0972727273,0.0,0.0,1,0,0.0,-1.0
2403,352,18.94,0.0,0.0,0,0,0.0,-1.0
2404,353,18.5672727273,0.0,0.0,0,0,0.0,-1.0
2405,354,17.4245454545,0.0,0.0,0,0,0.0,-1.0
2406,355,17.545,0.0,0.0,0,0,0.0,-1.0
2407,357,18.28,0.0,0.0,0,0,0.0,-1.0
2408,359,19.2918181818,0.0,0.0,0,1,0.0,-1.0
2409,360,19.6972727273,0.0,0.0,1,0,0.0,-1.0
2410,362,19.5772727273,0.0,0.0,0,0,0.0,-1.0
2411,364,19.2236363636,0.0,0.0,0,0,0.0,-1.0
2412,366,18.9445454545,0.0,0.0,0,0,0.0,-1.0
2413,369,18.4809090909,0.0,0.0,0,0,0.0,-1.0
2414,371,18.7881818182,0.0,0.0,0,0,0.0,-1.0
2415,374,19.22,0.0,0.0,0,1,0.0,-1.0
2416,376,19.0163636364,0.0,0.0,1,0,0.0,-1.0
2417,378,19.3036363636,0.0,0.0,0,0,0.0,-1.0
2418,382,19.5036363636,0.0,0.0,0,0,0.0,-1.0
2419,385,19.6036363636,0.0,0.0,0,0,0.0,-1.0
2420,387,20.1736363636,0.0,0.0,0,0,0.0,-1.0
2421,391,20.6745454545,0.0,0.0,0,0,0.0,-1.0
2422,394,20.6754545455,0.0,0.0,0,1,0.0,-1.0
2423,397,20.2318181818,0.0,0.0,1,0,0.0,-1.0
2424,401,19.6781818182,0.0,0.0,0,0,0.0,-1.0
2425,404,19.2945454545,0.0,0.0,0,0,0.0,-1.0
2426,408,19.2990909091,0.0,0.0,0,0,0.0,-1.0
2427,412,19.4354545455,0.0,0.0,0,0,0.0,-1.0
2428,416,20.0090909091,0.0,0.0,0,0,0.0,-1.0
2429,418,20.1663636364,0.0,0.0,0,1,0.0,-1.0
2430,422,19.5945454545,0.0,0.0,1,0,0.0,-1.0
2431,426,19.06,0.0,0.0,0,0,0.0,-1.0
2432,430,18.6063636364,0.0,0.0,0,0,0.0,-1.0
2433,434,18.9563636364,0.0,0.0,0,0,0.0,-1.0
2434,438,18.7563636364,0.0,0.0,0,0,0.0,-1.0
2435,443,18.4145454545,0.0,0.0,0,0,0.0,-1.0
2436,448,18.4209090909,0.0,0.0,0,1,0.0,-1.0
2437,452,18.17,0.0,0.0,1,0,0.0,-1.0
2438,456,18.8463636364,0.0,0.0,0,0,0.0,-1.0
2439,460,19.0981818182,0.0,0.0,0,0,0.0,-1.0
2440,465,18.9263636364,0.0,0.0,0,0,0.0,-1.0
2441,469,19.0227272727,0.0,0.0,0,0,0.0,-1.0
2442,473,19.3209090909,0.0,0.0,0,0,0.0,-1.0
2443,478,18.8245454545,0.0,0.0,0,1,0.0,-1.0
2444,482,18.6354545455,0.0,0.0,1,0,0.0,-1.0
2445,487,18.2163636364,0.0,0.0,0,0,0.0,-1.0
2446,492,18.9663636364,0.0,0.0,0,0,0.0,-1.0
2447,496,19.4545454545,0.0,0.0,0,0,0.0,-1.0
2448,501,18.8463636364,0.0,0.0,0,0,0.0,-1.0
2449,505,18.4309090909,0.0,0.0,0,0,0.0,-1.0
2450,510,18.2218181818,0.0,0.0,0,1,0.0,-1.0
2451,515,18.2181818182,0.0,0.0,1,0,0.0,-1.0
2452,520,17.9954545455,0.0,0.0,0,0,0.0,-1.0
2453,524,17.3372727273,0.0,0.0,0,0,0.0,-1.0
2454,529,16.1609090909,0.0,0.0,0,0,0.0,-1.0
2455,534,16.0054545455,0.0,0.0,0,0,0.0,-1.0
2456,538,15.6390909091,0.0,0.0,0,0,0.0,-1.0
2457,543,15.5645454545,0.0,0.0,0,1,0.0,-1.0
2458,549,15.9109090909,0.0,0.0,1,0,0.0,-1.0
2459,553,15.1736363636,0.0,0.0,0,0,0.0,-1.0
2460,558,14.9663636364,0.0,0.0,0,0,0.0,-1.0
2461,563,14.6072727273,0.0,0.0,0,0,0.0,-1.0
2462,567,14.4218181818,0.0,0.0,0,0,0.0,-1.0
2463,572,14.6809090909,0.0,0.0,0,0,0.0,-1.0
2464,578,13.8018181818,0.0,0.0,0,1,0.0,-1.0
2465,582,14.2736363636,0.0,0.0,1,0,0.0,-1.0
2466,587,15.1090909091,0.0,0.0,0,0,0.0,-1.0
2467,592,14.1663636364,0.0,0.0,0,0,0.0,-1.0
2468,597,13.2036363636,0.0,0.0,0,0,0.0,-1.0
2469,602,13.0772727273,0.0,0.0,0,0,0.0,-1.0
2470,606,13.1890909091,0.0,0.0,0,0,0.0,-1.0
2471,612,12.7363636364,0.0,0.0,0,1,0.0,-1.0
2472,617,12.5863636364,0.0,0.0,1,0,0.0,-1.0
2473,622,13.0018181818,0.0,0.0,0,0,0.0,-1.0
2474,627,12.5663636364,0.0,0.0,0,0,0.0,-1.0
2475,631,12.1545454545,0.0,0.0,0,0,0.0,-1.0
2476,636,12.0472727273,0.0,0.0,0,0,0.0,-1.0
2477,641,10.6772727273,0.0,0.0,0,0,0.0,-1.0
2478,647,9.95818181818,0.0,0.0,0,1,0.0,-1.0
2479,652,9.98363636364,0.0,0.0,1,0,0.0,-1.0
2480,657,10.7109090909,0.0,0.0,0,0,0.0,-1.0
2481,661,10.6454545455,0.0,0.0,0,0,0.0,-1.0
2482,666,10.7518181818,0.0,0.0,0,0,0.0,-1.0
2483,671,10.8536363636,0.0,0.0,0,0,0.0,-1.0
2484,676,11.2109090909,0.0,0.0,0,0,0.0,-1.0
2485,681,10.8527272727,0.0,0.0,0,1,0.0,-1.0
2486,687,10.1927272727,0.0,0.0,1,0,0.0,-1.0
2487,691,10.1890909091,0.0,0.0,0,0,0.0,-1.0
2488,696,9.37181818182,0.0,0.0,0,0,0.0,-1.0
2489,701,8.84727272727,0.0,0.0,0,0,0.0,-1.0
2490,706,8.88545454545,0.0,0.0,0,0,0.0,-1.0
2491,711,9.88181818182,0.0,0.0,0,0,0.0,-1.0
2492,716,9.59,0.0,0.0,0,1,0.0,-1.0
2493,721,8.97454545455,0.0,0.0,1,0,0.0,-1.0
2494,726,7.69545454545,0.0,0.0,0,0,0.0,-1.0
2495,731,7.52636363636,0.0,0.0,0,0,0.0,-1.0
2496,736,7.46818181818,0.0,0.0,0,0,0.0,-1.0
2497,741,7.02090909091,0.0,0.0,0,0,0.0,-1.0
2498,746,5.53727272727,0.0,0.0,0,0,0.0,-1.0
2499,751,5.53,0.0,0.0,0,1,0.0,-1.0
2500,756,5.63545454545,0.0,0.0,1,0,0.0,-1.0
2501,761,5.05727272727,0.0,0.0,0,0,0.0,-1.0
2502,766,4.44545454545,0.0,0.0,0,0,0.0,-1.0
2503,771,4.96545454545,0.0,0.0,0,0,0.0,-1.0
2504,775,5.28545454545,0.0,0.0,0,0,0.0,-1.0
2505,781,5.58818181818,0.0,0.0,0,0,0.0,-1.0
2506,786,4.82818181818,0.0,0.0,0,1,0.0,-1.0
2507,791,4.74363636364,0.0,0.0,1,0,0.0,-1.0
2508,795,5.14272727273,0.0,0.0,0,0,0.0,-1.0
2509,801,4.86,0.0,0.0,0,0,0.0,-1.0
2510,806,4.43454545455,0.0,0.0,0,0,0.0,-1.0
2511,811,4.51454545455,0.0,0.0,0,0,0.0,-1.0
2512,815,3.73545454545,0.0,0.0,0,0,0.0,-1.0
2513,820,2.36090909091,0.0,0.0,0,1,0.0,-1.0
2514,826,2.16272727273,0.0,0.0,1,0,0.0,-1.0
2515,830,1.42636363636,0.0,0.0,0,0,0.0,-1.0
2516,835,0.918181818182,0.0,0.0,0,0,0.0,-1.0
2517,841,1.42,0.0,0.0,0,0,0.0,-1.0
2518,845,0.313636363636,0.0,0.0,0,0,0.0,-1.0
2519,850,-0.153636363636,0.0,0.0,0,0,0.0,-1.0
2520,855,-0.731818181818,0.0,0.0,0,1,0.0,-1.0
2521,860,-0.787272727273,0.0,0.0,1,0,0.0,-1.0
2522,865,-0.0663636363636,0.0,0.0,0,0,0.0,-1.0
2523,869,0.486363636364,0.0,0.0,0,0,0.0,-1.0
2524,875,0.466363636364,0.0,0.0,0,0,0.0,-1.0
2525,879,-0.0463636363636,0.0,0.0,0,0,0.0,-1.0
2526,884,-0.601818181818,0.0,0.0,0,0,0.0,-1.0
2527,889,0.0463636363636,0.0,0.0,0,1,0.0,-1.0
2528,894,-0.618181818182,0.0,0.0,1,0,0.0,-1.0
2529,898,-1.37363636364,0.0,0.0,0,0,0.0,-1.0
2530,903,-1.19636363636,0.0,0.0,0,0,0.0,-1.0
2531,908,-1.86818181818,0.0,0.0,0,0,0.0,-1.0
2532,912,-2.43818181818,0.0,0.0,0,0,0.0,-1.0
2533,917,-2.19363636364,0.0,0.0,0,0,0.0,-1.0
2534,922,-1.70181818182,0.0,0.0,0,1,0.0,-1.0
2535,926,-2.1,0.0,0.0,1,0,0.0,-1.0
2536,930,-3.83363636364,0.0,0.0,0,0,0.0,-1.0
2537,935,-4.62181818182,0.0,0.0,0,0,0.0,-1.0
2538,939,-5.37636363636,0.0,0.0,0,0,0.0,-1.0
2539,944,-4.49090909091,0.0,0.0,0,0,0.0,-1.0
2540,949,-3.64818181818,0.0,0.0,0,0,0.0,-1.0
2541,953,-4.99727272727,0.0,0.0,0,1,0.0,-1.0
2542,957,-5.85909090909,0.0,0.0,1,0,0.0,-1.0
2543,962,-6.83181818182,0.0,0.0,0,0,0.0,-1.0
2544,966,-7.92545454545,0.0,0.0,0,0,0.0,-1.0
2545,969,-7.85727272727,0.0,0.0,0,0,0.0,-1.0
2546,973,-8.18727272727,0.0,0.0,0,0,0.0,-1.0
2547,978,-9.48454545455,0.0,0.0,0,0,0.0,-1.0
2548,982,-9.16272727273,0.0,0.0,0,1,0.0,-1.0
2549,985,-8.12272727273,0.0,0.0,1,0,0.0,-1.0
2550,989,-7.56909090909,0.0,0.0,0,0,0.0,-1.0
2551,993,-8.52272727273,0.0,0.0,0,0,0.0,-1.0
2552,996,-8.92909090909,0.0,0.0,0,0,0.0,-1.0
2553,1000,-8.14090909091,0.0,0.0,0,0,0.0,-1.0
2554,1003,-7.12545454545,0.0,0.0,0,0,0.0,-1.0
2555,1007,-8.30727272727,0.0,0.0,0,1,0.0,-1.0
2556,1010,-8.68454545455,0.0,0.0,1,0,0.0,-1.0
2557,1013,-9.773,0.0,0.0,0,0,0.0,-1.0
2558,1016,-9.656,0.0,0.0,0,0,0.0,-1.0
2559,1019,-10.168,0.0,0.0,0,0,0.0,-1.0
2560,1023,-12.519,0.0,0.0,0,0,0.0,-1.0
2561,1026,-12.599,0.0,0.0,0,0,0.0,-1.0
2562,1028,-11.06,0.0,0.0,0,1,0.0,-1.0
2563,1030,-9.522,0.0,0.0,1,0,0.0,-1.0
2564,1033,-8.049,0.0,0.0,0,0,0.0,-1.0
2565,1035,-7.652,0.0,0.0,0,0,0.0,-1.0
2566,1038,-7.935,0.0,0.0,0,0,0.0,-1.0
2567,1039,-9.042,0.0,0.0,0,0,0.0,-1.0
2568,1042,-10.664,0.0,0.0,0,0,0.0,-1.0
2569,1043,-10.77,0.0,0.0,0,1,0.0,-1.0
2570,1044,-11.358,0.0,0.0,1,0,0.0,-1.0
2571,1046,-11.726,0.0,0.0,0,0,0.0,-1.0
2572,1047,-11.686,0.0,0.0,0,0,0.0,-1.0
2573,1049,-11.615,0.0,0.0,0,0,0.0,-1.0
2574,1050,-11.986,0.0,0.0,0,0,0.0,-1.0
2575,1050,-13.162,0.0,0.0,0,0,0.0,-1.0
2576,1051,-14.542,0.0,0.0,0,1,0.0,-1.0
2577,1052,-16.588,0.0,0.0,1,0,0.0,-1.0
2578,1052,-17.479,0.0,0.0,0,0,0.0,-1.0
2579,1052,-17.527,0.0,0.0,0,0,0.0,-1.0
2580,1052,-14.738,0.0,0.0,0,0,0.0,-1.0
2581,1052,-14.066,0.0,0.0,0,0,0.0,-1.0
2582,1052,-14.578,0.0,0.0,0,0,0.0,-1.0
2583,1052,-13.766,0.0,0.0,0,1,0.0,-1.0
2584,1051,-13.967,0.0,0.0,1,0,0.0,-1.0
2585,1050,-12.734,0.0,0.0,0,0,0.0,-1.0
2586,1050,-10.078,0.0,0.0,0,0,0.0,-1.0
2587,1049,-10.482,0.0,0.0,0,0,0.0,-1.0
2588,1047,-11.993,0.0,0.0,0,0,0.0,-1.0
2589,1046,-12.997,0.0,0.0,0,0,0.0,-1.0
2590,1044,-13.145,1.0,0.0,0,1,0.0,-1.0
2591,1043,-15.899,1.0,0.0,1,0,0.0,-1.0
2592,1041,-17.064,1.0,0.0,0,0,0.0,-1.0
2593,1039,-15.441,1.0,0.0,0,0,0.0,-1.0
2594,1037,-14.995,1.0,0.0,0,0,0.0,-1.0
2595,1034,-13.687,1.0,0.0,0,0,0.0,-1.0
2596,1033,-15.011,1.0,0.0,0,0,0.0,-1.0
2597,1030,-16.633,1.0,0.0,0,1,0.0,-1.0
2598,1027,-15.923,1.0,0.0,1,0,0.0,-1.0
2599,1025,-14.928,0.0,0.0,0,0,0.0,-1.0
2600,1022,-13.858,0.0,0.0,0,0,0.0,-1.0
2601,1019,-13.277,0.0,0.0,0,0,0.0,-1.0
2602,1016,-11.74,0.0,0.0,0,0,0.0,-1.0
2603,1013,-10.336,0.0,0.0,0,0,0.0,-1.0
2604,1009,-10.874,0.0,0.0,0,1,0.0,-1.0
2605,1006,-12.241,0.0,0.0,1,0,0.0,-1.0
2606,1003,-14.169,0.0,0.0,0,0,0.0,-1.0
2607,999,-14.857,0.0,0.0,0,0,0.0,-1.0
2608,996,-14.791,0.0,0.0,0,0,0.0,-1.0
2609,992,-15.184,0.0,0.0,0,0,0.0,-1.0
2610,989,-14.67,0.0,0.0,0,0,0.0,-1.0
2611,984,-15.182,0.0,0.0,0,1,0.0,-1.0
2612,980,-17.776,0.0,0.0,1,0,0.0,-1.0
2613,977,-18.782,0.0,0.0,0,0,0.0,-1.0
2614,973,-18.598,0.0,0.0,0,0,0.0,-1.0
2615,968,-17.692,0.0,0.0,0,0,0.0,-1.0
2616,964,-17.615,0.0,0.0,0,0,0.0,-1.0
2617,960,-17.777,0.0,0.0,0,0,0.0,-1.0
2618,955,-17.865,0.0,0.0,0,1,0.0,-1.0
2619,951,-16.725,0.0,0.0,1,0,0.0,-1.0
2620,947,-16.496,0.0,0.0,0,0,0.0,-1.0
2621,942,-16.356,0.0,0.0,0,0,0.0,-1.0
2622,938,-14.725,0.0,0.0,0,0,0.0,-1.0
2623,934,-13.932,0.0,0.0,0,0,0.0,-1.0
2624,929,-12.412,0.0,0.0,0,0,0.0,-1.0
2625,925,-12.619,0.0,0.0,0,1,0.0,-1.0
2626,919,-13.443,0.0,0.0,1,0,0.0,-1.0
2627,915,-15.198,0.0,0.0,0,0,0.0,-1.0
2628,911,-15.454,0.0,0.0,0,0,0.0,-1.0
2629,905,-16.705,0.0,0.0,0,0,0.0,-1.0
2630,901,-14.42,0.0,0.0,0,0,0.0,-1.0
2631,896,-13.005,0.0,0.0,0,0,0.0,-1.0
2632,891,-13.074,0.0,0.0,0,1,0.0,-1.0
2633,887,-12.91,0.0,0.0,1,0,0.0,-1.0
2634,881,-12.749,0.0,0.0,0,0,0.0,-1.0
2635,877,-12.294,0.0,0.0,0,0,0.0,-1.0
2636,872,-12.875,0.0,0.0,0,0,0.0,-1.0
2637,867,-13.27,0.0,0.0,0,0,0.0,-1.0
2638,862,-12.608,0.0,0.0,0,0,0.0,-1.0
2639,857,-11.888,0.0,0.0,0,1,0.0,-1.0
2640,852,-12.518,0.0,0.0,1,0,0.0,-1.0
2641,847,-11.919,0.0,0.0,0,0,0.0,-1.0
2642,842,-11.607,0.0,0.0,0,0,0.0,-1.0
2643,838,-11.106,0.0,0.0,0,0,0.0,-1.0
2644,832,-9.798,0.0,0.0,0,0,0.0,-1.0
2645,827,-9.697,0.0,0.0,0,0,0.0,-1.0
